id,categoria,subcategoria,mensaje,intencion_esperada,productos_en_mensaje,notas
2652,F_mezclas,combinada,me traes 2 pizza hawaiiana | 1×2 cocacolas gracias y tambien quiero reservar,pedido_con_productos,si,mezcla intenciones
2653,F_mezclas,combinada,1 hawaianas + un par de de cocacola plis y tambien quiero reservar,pedido_con_productos,si,mezcla intenciones
2654,F_mezclas,combinada,"buenas, hawaiana",pedido_con_productos,si,mezcla intenciones
2655,F_mezclas,combinada,"cancelar ... es broma, necesito un par de de pizza hawaiiana tambien 1 koka cola plis",pedido_con_productos,si,mezcla intenciones
2656,F_mezclas,combinada,hola ponme 1 hawaiana ; 1 coca cola nomás,pedido_con_productos,si,mezcla intenciones
2657,F_mezclas,combinada,"pedido: voy a querer 3x hawaiana pizza, 1 una cocacola",pedido_con_productos,si,mezcla intenciones
2658,F_mezclas,combinada,ver carta y quiero un hawaianas tambien 2 x coca kola nomás,pedido_con_productos,si,mezcla intenciones
2659,F_mezclas,combinada,hola me traes 2 de hawaiana + 2×una cocacola para llevar,pedido_con_productos,si,mezcla intenciones
2660,F_mezclas,combinada,ver carta y necesito 3x la hawaiana tambien par de coca plis,pedido_con_productos,si,mezcla intenciones
2661,F_mezclas,combinada,inicio ... no mejor un hawaiana + 1 x cocacolas porfa,pedido_con_productos,si,mezcla intenciones
2662,F_mezclas,combinada,3 x hawaiana tambien un coca plis y tambien quiero reservar,pedido_con_productos,si,mezcla intenciones
2663,F_mezclas,combinada,"inicio ... no mejor hola 2 hawaiana pizza, un de 2 cocacolas para llevar",pedido_con_productos,si,mezcla intenciones
2664,F_mezclas,combinada,menu y oye dos de hawaiana pizza | un coca plis,pedido_con_productos,si,mezcla intenciones
2665,F_mezclas,combinada,ver carta y buenas uno de hawaina y 2x refresco nomás,ambiguo,parcial,mezcla intenciones
2666,F_mezclas,combinada,"menu y uno una hawaiana, una de refresco",pedido_con_productos,si,mezcla intenciones
2667,F_mezclas,combinada,hola dame 2 piza hawaiana ; 2×coca kola,pedido_con_productos,si,mezcla intenciones
2668,F_mezclas,combinada,oye par de de piza hawaiana ; un 2 cocacolas gracias y tambien quiero reservar,pedido_con_productos,si,mezcla intenciones
2669,F_mezclas,combinada,ver carta y me traes una de la hawaiana ademas 1 coca kola plis,pedido_con_productos,si,mezcla intenciones
2670,F_mezclas,combinada,menu y hola 2x hawaiana ; una de coca para llevar,pedido_con_productos,si,mezcla intenciones
2671,F_mezclas,combinada,reservar mesa y 2 piza hawaiana luego uno cocacolas nomás,pedido_con_productos,si,mezcla intenciones
2672,F_mezclas,combinada,hola oye tres hawaiano tambien 2 cocacola porfa,pedido_con_productos,si,mezcla intenciones
2673,F_mezclas,combinada,"buenas, piza hawaiana",pedido_con_productos,si,mezcla intenciones
2674,F_mezclas,combinada,reservar mesa y oye 1 hawaiana ; 2 coca cola plis,pedido_con_productos,si,mezcla intenciones
2675,F_mezclas,combinada,reservar mesa y buenas tres pizza hawaiana tambien 2 koka cola para llevar,pedido_con_productos,si,mezcla intenciones
2676,F_mezclas,combinada,"quisiera 1 hawaiiana, 2 cocacola nomás y tambien quiero reservar",pedido_con_productos,si,mezcla intenciones
2677,F_mezclas,combinada,inicio ... no mejor porfa 3 x hawaina luego una soda,pedido_con_productos,si,mezcla intenciones
2678,F_mezclas,combinada,"inicio ... no mejor me traes 2 hawaiano, 1 x cocacola plis",pedido_con_productos,si,mezcla intenciones
2679,F_mezclas,combinada,pedido: hola 2 hawaianas y 2 coca para llevar,pedido_con_productos,si,mezcla intenciones
2680,F_mezclas,combinada,reservar mesa y dame dos de pizza hawaiiana tambien 1×coca plis,pedido_con_productos,si,mezcla intenciones
2681,F_mezclas,combinada,menu y me traes una de hawaiana luego 1 x coca,pedido_con_productos,si,mezcla intenciones
2682,F_mezclas,combinada,"cancelar ... es broma, hola 3 x la hawaiana luego uno coca gracias",pedido_con_productos,si,mezcla intenciones
2683,F_mezclas,combinada,ver carta y buenas 1 una hawaiana ademas dos de cocacola para llevar,pedido_con_productos,si,mezcla intenciones
2684,F_mezclas,combinada,"inicio ... no mejor oye 1 hawaiiana, par de cocacolas gracias",pedido_con_productos,si,mezcla intenciones
2685,F_mezclas,combinada,reservar mesa y buenas una de hawaianas tambien 1×koka cola plis,pedido_con_productos,si,mezcla intenciones
2686,F_mezclas,combinada,porfa 2x una hawaiana ; 1 2 cocacolas plis y tambien quiero reservar,pedido_con_productos,si,mezcla intenciones
2687,F_mezclas,combinada,ver carta y necesito uno hawaiana ; 1 cocacola porfa,pedido_con_productos,si,mezcla intenciones
2688,F_mezclas,combinada,menu y ponme 1 hawaiana + 1×koka cola nomás,pedido_con_productos,si,mezcla intenciones
2689,F_mezclas,combinada,ver carta y me traes 2 de hawaiana pizza luego 2 x coca cola nomás,pedido_con_productos,si,mezcla intenciones
2690,F_mezclas,combinada,ver carta y me traes un par de hawaiana + 1 x coca kola porfa,pedido_con_productos,si,mezcla intenciones
2691,F_mezclas,combinada,"cancelar ... es broma, hola un par de de la hawaiana y 1 x koka cola",pedido_con_productos,si,mezcla intenciones
2692,F_mezclas,combinada,ver carta y buenas 2×hawaianas y un coca cola nomás,pedido_con_productos,si,mezcla intenciones
2693,F_mezclas,combinada,ver carta y dame 2 hawaiana luego 2 de koka cola para llevar,pedido_con_productos,si,mezcla intenciones
2694,F_mezclas,combinada,"cancelar ... es broma, buenas 1 hawaiano ademas 1 una cocacola plis",pedido_con_productos,si,mezcla intenciones
2695,F_mezclas,combinada,hola oye 1 x hawaiano ; uno de soda plis,ambiguo,parcial,mezcla intenciones
2696,F_mezclas,combinada,ver carta y porfa tres hawaiiana | un par de de soda para llevar,ambiguo,parcial,mezcla intenciones
2697,F_mezclas,combinada,reservar mesa y quiero tres pizza hawaiiana + 2 cocacola,pedido_con_productos,si,mezcla intenciones
2698,F_mezclas,combinada,pedido: me traes 2 piza hawaiana + 1 cocacola plis,pedido_con_productos,si,mezcla intenciones
2699,F_mezclas,combinada,pedido: necesito 2x hawaiiana ademas 1 cocacolas gracias,pedido_con_productos,si,mezcla intenciones
2700,F_mezclas,combinada,pedido: porfa par de de una hawaiana ; 1 koka cola nomás,pedido_con_productos,si,mezcla intenciones
2701,F_mezclas,combinada,"cancelar ... es broma, necesito 3×piza hawaiana + uno de koka cola nomás",pedido_con_productos,si,mezcla intenciones
2702,F_mezclas,combinada,menu y me traes 2 x hawaina tambien 1 una cocacola plis,pedido_con_productos,si,mezcla intenciones
2703,F_mezclas,combinada,inicio ... no mejor me traes tres hawaiana ademas 2 cocacola gracias,pedido_con_productos,si,mezcla intenciones
2704,F_mezclas,combinada,ver carta y hola 1 hawaiana pizza ; dos cocacola plis,pedido_con_productos,si,mezcla intenciones
2705,F_mezclas,combinada,"cancelar ... es broma, 1 hawaina ademas 1 refresco plis",ambiguo,parcial,mezcla intenciones
2706,F_mezclas,combinada,menu y hola 2×hawaiiana | 1x coca cola porfa,pedido_con_productos,si,mezcla intenciones
2707,F_mezclas,combinada,hola voy a querer 1 una hawaiana + 1 refresco nomás,pedido_con_productos,si,mezcla intenciones
2708,F_mezclas,combinada,"buenas, pizza hawaiiana",pedido_con_productos,si,mezcla intenciones
2709,F_mezclas,combinada,ver carta y hola una de la hawaiana y una una cocacola plis,pedido_con_productos,si,mezcla intenciones
2710,F_mezclas,combinada,hola buenas 2x hawaiiana ; 1 2 cocacolas nomás,pedido_con_productos,si,mezcla intenciones
2711,F_mezclas,combinada,inicio ... no mejor quiero tres de hawaiana pizza + uno de coca nomás,pedido_con_productos,si,mezcla intenciones
2712,F_mezclas,combinada,"inicio ... no mejor ponme 3 piza hawaiana, 1 de refresco para llevar",pedido_con_productos,si,mezcla intenciones
2713,F_mezclas,combinada,ver carta y buenas 1 de hawaiana ademas un coca kola porfa,pedido_con_productos,si,mezcla intenciones
2714,F_mezclas,combinada,"cancelar ... es broma, voy a querer 1 x piza hawaiana ademas 1 coca kola plis",pedido_con_productos,si,mezcla intenciones
2715,F_mezclas,combinada,ver carta y buenas dos hawaiana | 1x soda,pedido_con_productos,si,mezcla intenciones
2716,F_mezclas,combinada,pedido: quiero tres de hawaianas | par de de cocacolas,pedido_con_productos,si,mezcla intenciones
2717,F_mezclas,combinada,ver carta y dame 1x pizza hawaiana tambien uno cocacola plis,pedido_con_productos,si,mezcla intenciones
2718,F_mezclas,combinada,necesito uno hawaiiana y 2 coca porfa y tambien quiero reservar,pedido_con_productos,si,mezcla intenciones
2719,F_mezclas,combinada,quisiera 2 hawaianas luego 1 de coca kola y tambien quiero reservar,pedido_con_productos,si,mezcla intenciones
2720,F_mezclas,combinada,ver carta y quisiera 1×hawaiana y una de cocacolas para llevar,pedido_con_productos,si,mezcla intenciones
2721,F_mezclas,combinada,"cancelar ... es broma, necesito 3 la hawaiana y uno de cocacola para llevar",pedido_con_productos,si,mezcla intenciones
2722,F_mezclas,combinada,quisiera 2×pizza hawaiana luego 1 cocacola gracias y tambien quiero reservar,pedido_con_productos,si,mezcla intenciones
2723,F_mezclas,combinada,"cancelar ... es broma, porfa un piza hawaiana + 2 x coca kola nomás",pedido_con_productos,si,mezcla intenciones
2724,F_mezclas,combinada,"menu y buenas un hawaiano, dos koka cola",ambiguo,parcial,mezcla intenciones
2725,F_mezclas,combinada,menu y ponme 1 hawaiana | par de cocacolas,pedido_con_productos,si,mezcla intenciones
2726,F_mezclas,combinada,hola dame 2 una hawaiana + 1 soda,pedido_con_productos,si,mezcla intenciones
2727,F_mezclas,combinada,reservar mesa y voy a querer dos hawaianas ademas 2 coca cola plis,pedido_con_productos,si,mezcla intenciones
2728,F_mezclas,combinada,"buenas, pizza hawaiana",pedido_con_productos,si,mezcla intenciones
2729,F_mezclas,combinada,reservar mesa y oye 2 una hawaiana ; 2 una cocacola gracias,pedido_con_productos,si,mezcla intenciones
2730,F_mezclas,combinada,menu y quiero un de hawaiiana ; 2×cocacola gracias,pedido_con_productos,si,mezcla intenciones
2731,F_mezclas,combinada,necesito 2 x piza hawaiana luego uno coca cola nomás y tambien quiero reservar,pedido_con_productos,si,mezcla intenciones
2732,F_mezclas,combinada,"cancelar ... es broma, porfa 1 piza hawaiana ademas 1 coca gracias",pedido_con_productos,si,mezcla intenciones
2733,F_mezclas,combinada,inicio ... no mejor buenas uno hawaianas y 1 coca cola plis,pedido_con_productos,si,mezcla intenciones
2734,F_mezclas,combinada,ver carta y porfa un par de una hawaiana luego 2 de 2 cocacolas porfa,pedido_con_productos,si,mezcla intenciones
2735,F_mezclas,combinada,pedido: me traes un par de de hawaiana y una de cocacolas plis,pedido_con_productos,si,mezcla intenciones
2736,F_mezclas,combinada,"cancelar ... es broma, me traes dos de hawaiana ademas 1 coca kola plis",pedido_con_productos,si,mezcla intenciones
2737,F_mezclas,combinada,inicio ... no mejor quisiera 1×pizza hawaiiana tambien 2×coca cola porfa,pedido_con_productos,si,mezcla intenciones
2738,F_mezclas,combinada,me traes 1 hawaiana tambien 2 cocacolas y tambien quiero reservar,pedido_con_productos,si,mezcla intenciones
2739,F_mezclas,combinada,"ponme dos de hawaiana pizza, 2 x koka cola y tambien quiero reservar",pedido_con_productos,si,mezcla intenciones
2740,F_mezclas,combinada,inicio ... no mejor me traes 1 de hawaina | 1 de 2 cocacolas plis,pedido_con_productos,si,mezcla intenciones
2741,F_mezclas,combinada,menu y dame tres de hawaiano tambien 1 una cocacola para llevar,pedido_con_productos,si,mezcla intenciones
2742,F_mezclas,combinada,inicio ... no mejor quisiera un par de de una hawaiana ; 1 de una cocacola,pedido_con_productos,si,mezcla intenciones
2743,F_mezclas,combinada,menu y dos de una hawaiana tambien uno cocacola para llevar,pedido_con_productos,si,mezcla intenciones
2744,F_mezclas,combinada,"cancelar ... es broma, necesito par de hawaiana pizza | 2 2 cocacolas porfa",pedido_con_productos,si,mezcla intenciones
2745,F_mezclas,combinada,ver carta y oye 2 la hawaiana ; 2×refresco nomás,pedido_con_productos,si,mezcla intenciones
2746,F_mezclas,combinada,"cancelar ... es broma, dame 2 hawaiano ademas 1 coca kola nomás",pedido_con_productos,si,mezcla intenciones
2747,F_mezclas,combinada,3 la hawaiana luego un soda porfa y tambien quiero reservar,pedido_con_productos,si,mezcla intenciones
2748,F_mezclas,combinada,pedido: quiero 3 x hawaiiana tambien 1x cocacolas,pedido_con_productos,si,mezcla intenciones
2749,F_mezclas,combinada,menu y voy a querer un de hawaiana | un par de soda,pedido_con_productos,si,mezcla intenciones
2750,F_mezclas,combinada,"cancelar ... es broma, porfa uno pizza hawaiiana | 2 2 cocacolas plis",pedido_con_productos,si,mezcla intenciones
2751,F_mezclas,combinada,pedido: me traes dos una hawaiana y 1 coca kola plis,pedido_con_productos,si,mezcla intenciones
2752,F_mezclas,combinada,ver carta y necesito 3 hawaiana y 2 cocacolas para llevar,pedido_con_productos,si,mezcla intenciones
2753,F_mezclas,combinada,"pedido: un hawaiiana, dos coca plis",pedido_con_productos,si,mezcla intenciones
2754,F_mezclas,combinada,reservar mesa y dame uno de piza hawaiana luego 2 koka cola porfa,pedido_con_productos,si,mezcla intenciones
2755,F_mezclas,combinada,ver carta y una pizza hawaiana luego un par de cocacolas,pedido_con_productos,si,mezcla intenciones
2756,F_mezclas,combinada,ver carta y quiero par de de hawaiana + 2 una cocacola,pedido_con_productos,si,mezcla intenciones
2757,F_mezclas,combinada,reservar mesa y buenas 2 hawaiana tambien 1 coca cola nomás,pedido_con_productos,si,mezcla intenciones
2758,F_mezclas,combinada,"inicio ... no mejor una de hawaianas, 2 koka cola",pedido_con_productos,si,mezcla intenciones
2759,F_mezclas,combinada,"cancelar ... es broma, oye un par de de hawaiano, dos de koka cola nomás",ambiguo,parcial,mezcla intenciones
2760,F_mezclas,combinada,"cancelar ... es broma, voy a querer un de una hawaiana tambien 1 de coca para llevar",pedido_con_productos,si,mezcla intenciones
2761,F_mezclas,combinada,menu y 1 hawaiiana ademas 2×una cocacola para llevar,pedido_con_productos,si,mezcla intenciones
2762,F_mezclas,combinada,"cancelar ... es broma, voy a querer 2x hawaina | 2 cocacola gracias",pedido_con_productos,si,mezcla intenciones
2763,F_mezclas,combinada,ver carta y necesito 1 hawaiano + 2 coca kola,pedido_con_productos,si,mezcla intenciones
2764,F_mezclas,combinada,menu y me traes un par de de una hawaiana tambien 2 koka cola porfa,pedido_con_productos,si,mezcla intenciones
2765,F_mezclas,combinada,hola necesito uno piza hawaiana ; 2 coca kola,pedido_con_productos,si,mezcla intenciones
2766,F_mezclas,combinada,menu y voy a querer 1x hawaina tambien 1 cocacolas porfa,pedido_con_productos,si,mezcla intenciones
2767,F_mezclas,combinada,buenas 1 x hawaianas ; 1 cocacola para llevar y tambien quiero reservar,pedido_con_productos,si,mezcla intenciones
2768,F_mezclas,combinada,menu y necesito uno de la hawaiana y 1 koka cola porfa,pedido_con_productos,si,mezcla intenciones
2769,F_mezclas,combinada,inicio ... no mejor quiero 2×piza hawaiana tambien uno cocacola nomás,pedido_con_productos,si,mezcla intenciones
2770,F_mezclas,combinada,pedido: ponme 1 hawaiana ademas uno de coca cola nomás,pedido_con_productos,si,mezcla intenciones
2771,F_mezclas,combinada,"cancelar ... es broma, quiero dos hawaiana, 1 koka cola plis",pedido_con_productos,si,mezcla intenciones
2772,F_mezclas,combinada,"cancelar ... es broma, hola 2x hawaiana pizza ademas 1×2 cocacolas para llevar",pedido_con_productos,si,mezcla intenciones
2773,F_mezclas,combinada,menu y necesito 2 hawaiana pizza y 1 una cocacola porfa,pedido_con_productos,si,mezcla intenciones
2774,F_mezclas,combinada,reservar mesa y necesito un par de de hawaiana pizza luego 2x coca cola,pedido_con_productos,si,mezcla intenciones
2775,F_mezclas,combinada,"ver carta y voy a querer dos de la hawaiana, un par de cocacola gracias",pedido_con_productos,si,mezcla intenciones
2776,F_mezclas,combinada,"buenas, hawaiana pizza",pedido_con_productos,si,mezcla intenciones
2777,F_mezclas,combinada,"cancelar ... es broma, quiero 1 la hawaiana + 1 soda porfa",pedido_con_productos,si,mezcla intenciones
2778,F_mezclas,combinada,menu y porfa 1×hawaiano ; un de koka cola porfa,ambiguo,parcial,mezcla intenciones
2779,F_mezclas,combinada,inicio ... no mejor quisiera 1 la hawaiana ademas 1 soda nomás,pedido_con_productos,si,mezcla intenciones
2780,F_mezclas,combinada,menu y voy a querer tres hawaiiana ademas 1 cocacola,pedido_con_productos,si,mezcla intenciones
2781,F_mezclas,combinada,hola voy a querer 2 x hawaianas + un par de coca kola nomás,pedido_con_productos,si,mezcla intenciones
2782,F_mezclas,combinada,inicio ... no mejor ponme 2 piza hawaiana tambien 1x soda,pedido_con_productos,si,mezcla intenciones
2783,F_mezclas,combinada,hola porfa una hawaiano y un par de de refresco,ambiguo,parcial,mezcla intenciones
2784,F_mezclas,combinada,hola 2×hawaiana ademas 1 cocacola porfa y tambien quiero reservar,pedido_con_productos,si,mezcla intenciones
2785,F_mezclas,combinada,hola quisiera 1 una hawaiana + 1 2 cocacolas para llevar,pedido_con_productos,si,mezcla intenciones
2786,F_mezclas,combinada,reservar mesa y oye 3 x pizza hawaiana + 2 coca nomás,pedido_con_productos,si,mezcla intenciones
2787,F_mezclas,combinada,"menu y hola 1 hawaiiana, 2 cocacola porfa",pedido_con_productos,si,mezcla intenciones
2788,F_mezclas,combinada,ver carta y porfa uno hawaiana pizza y un de refresco,pedido_con_productos,si,mezcla intenciones
2789,F_mezclas,combinada,ver carta y voy a querer 1 x hawaiana | un par de de refresco,pedido_con_productos,si,mezcla intenciones
2790,F_mezclas,combinada,"pedido: quiero 3 pizza hawaiiana, 1 refresco",pedido_con_productos,si,mezcla intenciones
2791,F_mezclas,combinada,"cancelar ... es broma, necesito 2 pizza hawaiana ; uno de soda plis",pedido_con_productos,si,mezcla intenciones
2792,F_mezclas,combinada,pedido: voy a querer 1 hawaiana pizza ademas 1x 2 cocacolas gracias,pedido_con_productos,si,mezcla intenciones
2793,F_mezclas,combinada,voy a querer par de de la hawaiana + un de koka cola nomás y tambien quiero reservar,pedido_con_productos,si,mezcla intenciones
2794,F_mezclas,combinada,pedido: quiero 1x pizza hawaiana + 1 soda para llevar,pedido_con_productos,si,mezcla intenciones
2795,F_mezclas,combinada,menu y oye un de pizza hawaiiana tambien 1 de coca kola para llevar,pedido_con_productos,si,mezcla intenciones
2796,F_mezclas,combinada,quisiera 1 la hawaiana ; 1 cocacola para llevar y tambien quiero reservar,pedido_con_productos,si,mezcla intenciones
2797,F_mezclas,combinada,inicio ... no mejor ponme 1 x la hawaiana ; 2 de una cocacola porfa,pedido_con_productos,si,mezcla intenciones
2798,F_mezclas,combinada,pedido: 3 x una hawaiana ademas uno coca cola porfa,pedido_con_productos,si,mezcla intenciones
2799,F_mezclas,combinada,pedido: 2 x pizza hawaiana tambien par de de soda,pedido_con_productos,si,mezcla intenciones
2800,F_mezclas,combinada,"cancelar ... es broma, me traes 1 hawaiiana y uno de refresco",ambiguo,parcial,mezcla intenciones
2801,F_mezclas,combinada,"cancelar ... es broma, quiero 1 x hawaiiana ademas uno coca kola para llevar",pedido_con_productos,si,mezcla intenciones
2802,F_mezclas,combinada,"ver carta y buenas dos hawaiano, 1×coca cola nomás",pedido_con_productos,si,mezcla intenciones
2803,F_mezclas,combinada,inicio ... no mejor buenas uno hawaiana ; 1 de 2 cocacolas gracias,pedido_con_productos,si,mezcla intenciones
2804,F_mezclas,combinada,"cancelar ... es broma, oye 1 de hawaiano ; 2 koka cola nomás",pedido_con_productos,si,mezcla intenciones
2805,F_mezclas,combinada,menu y dame 2 x hawaianas ; 2 x 2 cocacolas nomás,pedido_con_productos,si,mezcla intenciones
2806,F_mezclas,combinada,menu y dame 3×piza hawaiana | 1 de coca kola para llevar,pedido_con_productos,si,mezcla intenciones
2807,F_mezclas,combinada,"ver carta y quisiera 2 una hawaiana, 1×coca cola nomás",pedido_con_productos,si,mezcla intenciones
2808,F_mezclas,combinada,inicio ... no mejor buenas par de hawaiana pizza ; un par de de koka cola nomás,pedido_con_productos,si,mezcla intenciones
2809,F_mezclas,combinada,hola dame 1 hawaiana tambien una coca cola para llevar,pedido_con_productos,si,mezcla intenciones
2810,F_mezclas,combinada,menu y buenas 1 hawaiiana luego 1 cocacola plis,pedido_con_productos,si,mezcla intenciones
2811,F_mezclas,combinada,ver carta y voy a querer 1 hawaiiana tambien uno refresco nomás,ambiguo,parcial,mezcla intenciones
2812,F_mezclas,combinada,buenas 3 hawaina ; 2 x cocacolas para llevar y tambien quiero reservar,pedido_con_productos,si,mezcla intenciones
2813,F_mezclas,combinada,"cancelar ... es broma, voy a querer 1 hawaiana + 1 de una cocacola",pedido_con_productos,si,mezcla intenciones
2814,F_mezclas,combinada,hola 1 pizza hawaiana | una de cocacola porfa y tambien quiero reservar,pedido_con_productos,si,mezcla intenciones
2815,F_mezclas,combinada,hola necesito par de de hawaianas y 1x soda gracias,pedido_con_productos,si,mezcla intenciones
2816,F_mezclas,combinada,ver carta y quiero 1 x hawaina ; 1 2 cocacolas nomás,pedido_con_productos,si,mezcla intenciones
2817,F_mezclas,combinada,hola quisiera 3 hawaiiana | uno coca,pedido_con_productos,si,mezcla intenciones
2818,F_mezclas,combinada,inicio ... no mejor dame 2 de hawaiana y un de coca plis,pedido_con_productos,si,mezcla intenciones
2819,F_mezclas,combinada,ver carta y necesito uno la hawaiana ; dos de cocacolas nomás,pedido_con_productos,si,mezcla intenciones
2820,F_mezclas,combinada,"ver carta y quiero par de pizza hawaiiana, un par de una cocacola",pedido_con_productos,si,mezcla intenciones
2821,F_mezclas,combinada,ver carta y porfa 2 x hawaiana + 2 refresco gracias,pedido_con_productos,si,mezcla intenciones
2822,F_mezclas,combinada,"pedido: oye una de pizza hawaiana, 2 x soda",pedido_con_productos,si,mezcla intenciones
2823,F_mezclas,combinada,hola necesito 3 de hawaiiana ; 1 coca kola nomás,pedido_con_productos,si,mezcla intenciones
2824,F_mezclas,combinada,hola voy a querer 2 de hawaianas tambien un de cocacolas gracias,pedido_con_productos,si,mezcla intenciones
2825,F_mezclas,combinada,pedido: porfa 2 pizza hawaiana + un par de cocacolas plis,pedido_con_productos,si,mezcla intenciones
2826,F_mezclas,combinada,necesito 1×hawaianas y un par de cocacola nomás y tambien quiero reservar,pedido_con_productos,si,mezcla intenciones
2827,F_mezclas,combinada,reservar mesa y me traes par de piza hawaiana | un koka cola,pedido_con_productos,si,mezcla intenciones
2828,F_mezclas,combinada,menu y 1 hawaiiana | 1x 2 cocacolas para llevar,pedido_con_productos,si,mezcla intenciones
2829,F_mezclas,combinada,menu y necesito 3×pizza hawaiana tambien 1 refresco para llevar,pedido_con_productos,si,mezcla intenciones
2830,F_mezclas,combinada,"pedido: quisiera 1 hawaianas, 1 soda",pedido_con_productos,si,mezcla intenciones
2831,G_ruido,ruido_realista,busco trabajo plis 5,ruido,no,fuera de alcance
2832,G_ruido,ruido_realista,🍕 no se 5,ruido,no,emoji
2833,G_ruido,ruido_realista,hola? ayuda 2,ambiguo,no,saludo duda
2834,G_ruido,ruido_realista,asdf plis 5,ruido,no,gibberish
2835,G_ruido,ruido_realista,? ayuda 5,ruido,no,signo
2836,G_ruido,ruido_realista,ok no se 2,ambiguo,no,monosilabo
2837,G_ruido,ruido_realista,aceptan tarjeta oye,ruido,no,pago
2838,G_ruido,ruido_realista,a que hora abren plis,ruido,no,fuera de alcance
2839,G_ruido,ruido_realista,... ???,ruido,no,ellipsis
2840,G_ruido,ruido_realista,a que hora abren ??? 2,ruido,no,fuera de alcance
2841,G_ruido,ruido_realista,gracias jaja 5,saludo,no,cierre
2842,G_ruido,ruido_realista,ok plis,ambiguo,no,monosilabo
2843,G_ruido,ruido_realista,... !! 12,ruido,no,ellipsis
2844,G_ruido,ruido_realista,ok no se,ambiguo,no,monosilabo
2845,G_ruido,ruido_realista,jajaja no se,ruido,no,risa
2846,G_ruido,ruido_realista,ok jaja,ambiguo,no,monosilabo
2847,G_ruido,ruido_realista,a que hora abren ???,ruido,no,fuera de alcance
2848,G_ruido,ruido_realista,👍 oye 5,ruido,no,emoji
2849,G_ruido,ruido_realista,busco trabajo oye 2,ruido,no,fuera de alcance
2850,G_ruido,ruido_realista,aceptan tarjeta oye 5,ruido,no,pago
2851,G_ruido,ruido_realista,ok jaja 1,ambiguo,no,monosilabo
2852,G_ruido,ruido_realista,cuanto tardan 12,ruido,no,logistica
2853,G_ruido,ruido_realista,aceptan tarjeta ??? 12,ruido,no,pago
2854,G_ruido,ruido_realista,ok plis 1,ambiguo,no,monosilabo
2855,G_ruido,ruido_realista,tienen baño oye 5,ruido,no,fuera de alcance
2856,G_ruido,ruido_realista,menu pls ???,menu,no,spanglish menu
2857,G_ruido,ruido_realista,cuanto tardan !! 12,ruido,no,logistica
2858,G_ruido,ruido_realista,perfecto 12,confirmar,no,confirmacion
2859,G_ruido,ruido_realista,asdf oye,ruido,no,gibberish
2860,G_ruido,ruido_realista,cuanto tardan plis 12,ruido,no,logistica
2861,G_ruido,ruido_realista,menu pls jaja 12,menu,no,spanglish menu
2862,G_ruido,ruido_realista,hola? ??? 1,ambiguo,no,saludo duda
2863,G_ruido,ruido_realista,jajaja ayuda 12,ruido,no,risa
2864,G_ruido,ruido_realista,esta bien,confirmar,no,confirmacion
2865,G_ruido,ruido_realista,gracias plis 12,saludo,no,cierre
2866,G_ruido,ruido_realista,... !! 1,ruido,no,ellipsis
2867,G_ruido,ruido_realista,🍕,ruido,no,emoji
2868,G_ruido,ruido_realista,... !!,ruido,no,ellipsis
2869,G_ruido,ruido_realista,busco trabajo ???,ruido,no,fuera de alcance
2870,G_ruido,ruido_realista,tienen baño,ruido,no,fuera de alcance
2871,G_ruido,ruido_realista,jajaja plis 2,ruido,no,risa
2872,G_ruido,ruido_realista,? ??? 12,ruido,no,mensaje vacio
2873,G_ruido,ruido_realista,a que hora abren ayuda,ruido,no,fuera de alcance
2874,G_ruido,ruido_realista,menu pls ayuda 12,menu,no,spanglish menu
2875,G_ruido,ruido_realista,ok ayuda 12,ambiguo,no,monosilabo
2876,G_ruido,ruido_realista,🍕 jaja 12,ruido,no,emoji
2877,G_ruido,ruido_realista,do you have pizza ayuda 5,ruido,no,spanglish
2878,G_ruido,ruido_realista,aceptan tarjeta !! 1,ruido,no,pago
2879,G_ruido,ruido_realista,ok 12,ambiguo,no,monosilabo
2880,G_ruido,ruido_realista,aceptan tarjeta ??? 2,ruido,no,pago
2881,G_ruido,ruido_realista,? ??? 5,ruido,no,signo
2882,G_ruido,ruido_realista,🍕 ayuda 5,ruido,no,emoji
2883,G_ruido,ruido_realista,perfecto no se,confirmar,no,confirmacion
2884,G_ruido,ruido_realista,gracias 5,saludo,no,cierre
2885,G_ruido,ruido_realista,a que hora abren jaja 2,ruido,no,fuera de alcance
2886,G_ruido,ruido_realista,busco trabajo ayuda,ruido,no,fuera de alcance
2887,G_ruido,ruido_realista,gracias plis,saludo,no,cierre
2888,G_ruido,ruido_realista,... plis 1,ruido,no,ellipsis
2889,G_ruido,ruido_realista,menu pls !! 12,menu,no,spanglish menu
2890,G_ruido,ruido_realista,hola? plis 12,ambiguo,no,saludo duda
2891,G_ruido,ruido_realista,aceptan tarjeta plis 1,ruido,no,pago
2892,G_ruido,ruido_realista,cuanto tardan oye 2,ruido,no,logistica
2893,G_ruido,ruido_realista,jajaja ayuda 5,ruido,no,risa
2894,G_ruido,ruido_realista,gracias 2,saludo,no,cierre
2895,G_ruido,ruido_realista,tienen baño ??? 5,ruido,no,fuera de alcance
2896,G_ruido,ruido_realista,... ??? 5,ruido,no,ellipsis
2897,G_ruido,ruido_realista,tienen baño no se 1,ruido,no,fuera de alcance
2898,G_ruido,ruido_realista,esta bien oye 1,confirmar,no,confirmacion
2899,G_ruido,ruido_realista,menu pls ayuda,menu,no,spanglish menu
